temperature,humidity,tvoc,eco2,fire_alarm
0.6203319502074689,0.4875892026062675,0.002766666666666667,0.0005704697986577186,0
0.5229436172809373,0.6196090598820974,0.004183333333333333,0.0,1
0.21714669270197712,0.709277071051815,0.004883333333333333,0.0,1
0.05626067854527708,0.6628917157927396,0.02305,0.0001342281879194631,1
0.4130217232121065,0.5288551039404281,0.0009000000000000001,0.00033557046979865775,0
0.5224554552111301,0.6892646602544213,8.333333333333334e-05,0.0,1
0.5665120820112277,0.6701830592615575,0.023116666666666667,0.00011744966442953086,1
0.4321942885037833,0.6633571206950046,0.01835,0.0007214765100671148,1
0.4636441298511106,0.5809804529941048,0.019216666666666667,0.0011912751677852357,1
0.5611911154503295,0.5170648464163822,0.0011666666666666668,0.0,0
0.5882352941176472,0.5761712690040335,0.0033,0.0005201342281879202,0
0.21669514278740548,0.6872479056779397,0.004683333333333334,0.0,1
0.7344398340248963,0.07415451442755197,0.0,0.025503355704697986,1
0.12218696607273621,0.5712069500465404,0.02385,0.00048657718120805396,1
0.3491213082743471,0.573689109525287,0.0172,0.004043624161073825,1
0.59250671222846,0.5496431895749302,0.0007833333333333334,0.0,0
0.41237490846961194,0.7058641017685386,1.6666666666666667e-05,0.0,0
0.5731022699536246,0.6355879615265281,0.0205,8.389261744966466e-05,1
0.5124115206248475,0.15373875271486187,0.0574,0.0,0
0.3356236270441787,0.57958423828731,0.021833333333333333,8.389261744966466e-05,1
0.4306321698804003,0.4399627676078188,0.0,0.0,0
0.588967537222358,0.5595718274899162,0.001966666666666667,0.00036912751677852396,0
0.3118257261410789,0.6765435929258454,0.016466666666666668,0.004580536912751678,1
0.4720527215035393,0.657772261867825,0.0187,0.0013087248322147648,1
0.20798144984134737,0.6284517530251318,0.005666666666666667,0.0,1
0.18666097144251897,0.5803599131244181,0.0008666666666666667,0.0,1
0.27233341469367833,0.6028544834005585,0.015250000000000001,0.00459731543624161,1
0.29740053697827684,0.6870927707105181,0.015550000000000001,0.0045469798657718115,1
0.20259946302172327,0.5710518150791187,0.022016666666666667,5.0335570469799314e-05,1
0.9140834757139371,0.183990071362085,1.0,0.2034731543624161,0
0.5145228215767635,0.6503257834315854,0.0019333333333333333,0.0,1
0.5439345862826459,0.7154824697486812,0.01405,0.005369127516778524,1
0.5506468147424946,0.7032268073223704,0.014933333333333333,0.004916107382550336,1
0.4984500854283622,0.641483090288551,0.016566666666666667,0.0027348993288590605,1
0.21829387356602398,0.5744647843623953,0.0023,0.0001510067114093962,0
0.5904320234317795,0.5564691281414831,0.0012166666666666667,0.0009395973154362417,0
0.5967659262875276,0.6422587651256593,0.00046666666666666666,0.0,0
0.49262875274591167,0.6036301582376667,0.01845,0.0016275167785234895,1
0.15901879423968762,0.5260626745268383,0.0018166666666666667,6.711409395973155e-05,0
0.4344276299731511,0.6061123177164133,0.018583333333333334,0.0007214765100671148,1
0.4862094215279473,0.6219360843934222,0.00018333333333333334,0.0,0
0.20918965096412012,0.8195780328886131,0.010933333333333333,0.005016778523489933,1
0.4926775689528924,0.6411728203537077,0.00235,0.0,0
0.15550402733707594,0.6843003412969283,0.00036666666666666667,0.0,1
0.1626311935562607,0.6843003412969283,0.0007833333333333334,0.0,1
0.4199902367586039,0.5293205088426931,0.0,0.0,0
0.5856724432511594,0.5690350605026373,0.0019500000000000001,0.00021812080536912776,0
0.5548572125945814,0.7109835556934533,3.3333333333333335e-05,0.0,0
0.5216499877959484,0.26248836487744337,0.23593333333333336,0.002449664429530202,0
0.4909445936050769,0.6222463543282656,0.0194,0.0,1
0.0585550402733708,0.12224635432826558,1.0,0.33325503355704694,0
0.2467659262875275,0.2876202295997518,1.0,0.07649328859060402,0
0.5950695630949476,0.5819112627986348,0.0227,0.00010067114093959776,1
0.5986575543080304,0.6089047471300031,0.0002,0.0,0
0.5104954845008544,0.6794911573068569,0.0006833333333333333,0.0,1
0.0012692213814987086,0.6348122866894197,0.022600000000000002,0.0001677852348993293,1
0.5973883329265317,0.5760161340366118,0.021616666666666666,0.0001342281879194631,1
0.5668782035635831,0.6642879304995346,0.018483333333333334,0.0007718120805369133,1
0.5990969001708568,0.5674837108284206,0.018966666666666666,6.711409395973155e-05,1
0.2024652184525263,0.6267452683834936,0.00365,0.0,1
0.15699292164998785,0.6171269004033509,0.0006500000000000001,0.0,1
0.41736636563339036,0.6014582686937635,0.020300000000000002,0.0005369127516778524,1
0.5434464242128387,0.5657772261867825,0.0021333333333333334,0.0,1
0.44422748352453023,0.7257213775985107,0.0,0.0,0
0.5677324871857456,0.6652187403040645,0.022500000000000003,0.00010067114093959776,1
0.4195264827922871,0.6292274278622401,0.018966666666666666,0.0006543624161073833,1
0.5701732975347815,0.6526528079429104,0.019183333333333333,0.00021812080536912776,1
0.5161825726141079,0.5707415451442754,0.02026666666666667,0.002550335570469799,1
0.1966560898218209,0.65823766677009,0.02145,0.0,1
0.44149377593361,0.5705864101768539,0.016983333333333333,0.0033221476510067113,1
0.44300707835001224,0.6422587651256593,0.018583333333333334,0.0,1
0.5180619965828656,0.619298789947254,0.0010333333333333334,0.0,1
0.4995118379301929,0.6636673906298479,0.005883333333333333,0.0,1
0.5137905784720528,0.6284517530251318,0.0016,0.0,0
0.2915547961923359,0.5816009928637914,0.002616666666666667,0.0,1
0.56564559433732,0.63015823766677,0.00038333333333333334,0.0,0
0.30444227483524533,0.5271486192987899,0.003,0.0009395973154362417,0
0.5065901879423969,0.834160719826249,0.0035833333333333333,0.0,1
0.5517451793995607,0.6984176233322991,0.015283333333333335,0.004681208053691275,1
0.6886746399804735,0.09246044058330743,0.0036000000000000003,0.03169463087248322,1
0.5737124725408836,0.6264349984486502,0.02305,0.00033557046979865775,1
0.5965340493043692,0.57958423828731,0.018766666666666668,0.0,1
0.5043202343177935,0.5957182748991622,0.0029333333333333334,0.0005704697986577186,0
0.47062484744935323,0.6228668941979522,0.01915,0.003506711409395973,1
0.4939711984378814,0.6408625504188643,0.019,0.0018624161073825512,1
0.4643153526970955,0.6279863481228668,0.019083333333333334,0.0036241610738255037,1
0.11144740053697832,0.6270555383183368,0.019433333333333334,0.0,1
0.4956065413717355,0.594011790257524,0.0016,0.0,0
0.5936050768855261,0.5932361154204157,0.021833333333333333,1.6778523489933105e-05,1
0.5965340493043692,0.5764815389388768,0.02205,1.6778523489933105e-05,1
0.2092018550158653,0.5913744958113558,0.00095,0.0,1
0.3755674884061509,0.5463853552590754,0.0030833333333333333,0.0007885906040268464,0
0.20339272638515993,0.6230220291653739,0.021283333333333335,0.0,1
0.4965828655113498,0.7018305926155755,0.0035833333333333333,0.0,1
0.6928240175738345,0.6168166304685075,0.10526666666666668,0.0,0
0.5228337808152307,0.6127831213155445,0.0,0.0,0
0.011569441054430085,0.01411728203537077,0.1834,0.0,0
0.5316817183304858,0.662736580825318,0.0001666666666666667,0.0,0
0.5886014156700025,0.6368290412659012,0.017166666666666667,0.0007718120805369133,1
0.5707835001220406,0.6501706484641637,0.0233,0.0,1
0.5015865267268733,0.6390009308098045,0.005683333333333334,0.0,1
0.47819135953136443,0.5794291033198883,0.018666666666666668,0.001577181208053691,1
0.5685867708079082,0.6600992863791498,0.02295,0.0003187919463087255,1
0.21460824993897978,0.766677008997828,0.014516666666666667,0.009446308724832214,1
0.5907981449841347,0.6124728513807012,0.021516666666666667,0.0,1
0.5978764949963389,0.5749301892646602,0.02266666666666667,0.0,1
0.6104466682938736,0.42662116040955633,0.0,0.0,0
0.6188674639980474,0.4923983865963387,0.00255,0.0002852348993288593,0
0.39360507688552604,0.6217809494260006,0.0028333333333333335,0.0,0
0.568098608738101,0.6542041576171268,0.018866666666666667,0.002583892617449665,1
0.23298755186721998,0.6233322991002171,0.0021333333333333334,0.0,1
0.5200512570173298,0.6504809183990071,0.02065,0.0001342281879194631,1
0.4981693922382231,0.6936084393422277,0.0035166666666666666,0.0,1
0.2265560165975104,0.5698107353397455,0.021583333333333333,0.0,1
0.577410300219673,0.6245733788395904,0.00046666666666666666,0.0,0
0.3181962411520625,0.6616506360533664,0.021516666666666667,1.6778523489933105e-05,1
0.5649255552843544,0.6600992863791498,0.01736666666666667,0.003674496644295302,1
0.5969001708567245,0.5338194228979212,0.00036666666666666667,0.00025167785234899397,0
0.927141811081279,0.12565932361154203,0.48800000000000004,0.005520134228187919,0
0.43007078350012207,0.4401179025752404,0.0,0.0,0
0.4783500122040518,0.652342538008067,0.019016666666666668,0.0,1
0.5962899682694656,0.5789636984176233,0.02231666666666667,0.0002684563758389262,1
0.9877959482548206,0.11045609680421964,1.0,0.26864093959731544,0
0.5229436172809373,0.6183679801427241,0.004383333333333334,0.0,1
0.5184281181352209,0.6175923053056158,0.0012833333333333334,0.0,1
0.5999511837930194,0.5603475023270245,0.01905,0.0023657718120805374,1
0.01564559433731999,0.6107663667390629,0.02385,0.0002852348993288593,1
0.1584452038076642,0.5958734098665839,1.6666666666666667e-05,0.0,1
0.19823041249694903,0.6310890474713,0.0005166666666666667,0.0,1
0.5213814986575543,0.5921501706484641,0.020583333333333335,0.0001342281879194631,1
0.539175006102026,0.589978281104561,0.0005333333333333334,0.0,1
0.8609958506224067,0.2092770710518151,0.25466666666666665,0.0029697986577181205,0
0.6175250183060776,0.48588271796462923,0.0022500000000000003,1.6778523489933105e-05,0
0.521357090554064,0.5547626434998448,0.0011666666666666668,0.0,0
0.212240663900415,0.4706794911573068,0.001,0.0,0
0.7586038564803514,0.4115730685696556,0.13268333333333335,0.0,0
0.4395289236026361,0.5696556003723239,0.019,0.0008892617449664433,1
0.000768855259946355,0.6751473782190505,0.021616666666666666,0.0,1
0.6159384915792043,0.5032578343158548,0.0026333333333333334,0.00038590604026845707,0
0.415914083475714,0.5231151101458268,0.0,0.0,0
0.02123505003661222,0.028544834005584857,0.13806666666666667,0.0,0
0.16197217476202103,0.5930809804529941,0.0007333333333333333,0.0,1
0.7673907737368806,0.04654049022649706,0.0,0.049010067114093954,1
0.5677324871857456,0.6632019857275829,0.01966666666666667,0.0,1
0.2188186477910667,0.7120695004654048,0.0049833333333333335,0.0,1
0.48317061264339767,0.6442755197021408,0.017933333333333336,0.0030704697986577174,1
0.5367341957529901,0.6028544834005585,0.00048333333333333334,0.0,1
0.1554185989748597,0.6742165684145206,0.0,0.0,1
0.21692701977056386,0.6127831213155445,0.00525,0.0,1
0.4899560654137174,0.6597890164443065,0.017400000000000002,0.0029697986577181205,1
0.2047107639736393,0.730530561588582,0.00615,0.0,1
0.16678057114962172,0.6475333540179956,0.0027500000000000003,0.0,1
0.6183793019282402,0.4967421656841451,0.0032333333333333333,0.00021812080536912776,0
0.5124969489870638,0.5845485572448029,0.0003166666666666667,0.0,0
0.44471564559433735,0.6524976729754886,1.6666666666666667e-05,0.0,0
0.39254332438369544,0.50093080980453,0.0017833333333333334,0.0014765100671140941,0
0.5209543568464731,0.6638225255972696,0.02051666666666667,0.0,1
0.5055650475958018,0.6596338814768848,0.018383333333333335,0.0018791946308724834,1
0.06610934830363685,0.6500155134967421,0.02365,0.0003020134228187924,1
0.5236758603856481,0.7924294135898231,0.012283333333333334,0.00662751677852349,1
0.5962899682694656,0.5753955941669252,0.018766666666666668,0.0013255033557046988,1
0.5904320234317795,0.615730685696556,0.021766666666666667,0.0,1
0.6188674639980474,0.4956562209121935,0.0032833333333333334,0.0004530201342281886,0
0.05923846717110087,0.5991312441824387,0.022250000000000002,0.0,1
0.43867463998047357,0.6644430654669562,0.0181,0.0035906040268456375,1
0.5678545277031974,0.6583928017375116,0.0188,0.001828859060402685,1
0.905784720527215,0.20570896680111694,1.0,0.2589093959731543,0
0.5665120820112277,0.6715792739683525,0.0234,0.00021812080536912776,1
0.5329509397119845,0.6071982624883648,0.0023666666666666667,0.0,1
0.5458872345618746,0.7159478746509462,0.015733333333333335,0.00558724832214765,1
0.5425921405906762,0.6191436549798324,1.6666666666666667e-05,1.6778523489933105e-05,0
0.06592628752745916,0.6462922742786223,0.023783333333333333,0.0001677852348993293,1
0.5065779838906517,0.5223394353087185,0.0029000000000000002,0.0004362416107382555,0
0.5128630705394192,0.5676388457958423,0.0,0.0,0
0.5145228215767635,0.6538938876822835,0.0005,0.0,1
0.1586160605320967,0.6593236115420416,0.020883333333333334,0.0,1
0.5945814010251405,0.5316475333540179,0.003166666666666667,0.0009228187919463086,0
0.2048328044910911,0.6466025442134657,0.006066666666666667,0.0,1
0.4380034171344887,0.65637604716103,0.018733333333333334,0.0009731543624161079,1
0.2111056870881133,0.8122866894197952,0.011166666666666667,0.0056543624161073825,1
0.26261898950451557,0.6377598510704312,0.0022333333333333333,0.0,1
0.4415059799853552,0.5488675147378218,0.0036833333333333336,0.0005201342281879202,0
0.6145960458872346,0.5131864722308408,0.003,0.00033557046979865775,0
0.5,0.8440893577412348,0.00945,0.004345637583892618,1
0.5170612643397609,0.6219360843934222,0.018000000000000002,0.0018959731543624157,1
0.46425433243836955,0.662736580825318,0.018483333333333334,0.0009731543624161079,1
0.49365389309250673,0.7064846416382252,0.004416666666666667,0.0,1
0.0034537466438858133,0.5778777536456717,0.0227,0.0,1
0.45461313155967786,0.6438101147998758,0.0016166666666666666,0.0,0
0.383060776177691,0.652342538008067,0.017433333333333335,0.0040771812080536915,1
0.4208323163290213,0.4644740924604406,0.0,0.0,0
0.4521601171588968,0.6171269004033509,0.0007166666666666667,0.0,0
0.20510129362948504,0.7263419174681973,0.0082,0.003540268456375839,1
0.3695142787405419,0.7353397455786533,0.002616666666666667,0.0,1
0.5183060776177691,0.57865342848278,0.00135,0.0,0
0.062265072003905325,0.6616506360533664,0.022983333333333335,0.0001510067114093962,1
0.6194776665853063,0.4961216258144585,0.003266666666666667,0.00036912751677852396,0
0.5167195508908958,0.6310890474713,0.0008333333333333334,0.0,1
0.5648035147669026,0.6624263108904747,0.018766666666666668,0.0035906040268456375,1
0.05333170612643401,0.5743096493949735,0.02256666666666667,5.0335570469799314e-05,1
0.23352453014400787,0.5598820974247595,0.0013666666666666666,0.0,0
0.5866487673907738,0.651411728203537,0.018266666666666667,0.0008557046979865771,1
0.09120087869172569,0.6500155134967421,0.022766666666666668,0.0,1
0.9005369782767879,0.1777846726652187,0.32008333333333333,0.00365771812080537,0
0.20460092750793268,0.6355879615265281,0.003766666666666667,0.0,1
0.008957773980961703,0.5721377598510704,0.023200000000000002,0.00036912751677852396,1
0.5128142543324384,0.782966180577102,0.0,0.0,1
0.5672443251159385,0.661805771020788,0.019316666666666666,0.0015436241610738265,1
0.5986453502562852,0.6999689730065156,0.0,0.0,0
0.6272882597022211,0.4581135587961527,0.0010666666666666667,0.0,0
0.5306321698804004,0.7610921501706484,0.013366666666666667,0.008791946308724832,1
0.5928728337808153,0.6014582686937635,0.018833333333333334,0.0,1
0.5079204295826215,0.6675457648153894,0.020783333333333334,0.00020134228187919465,1
0.5618867463998047,0.7150170648464163,0.0001,0.0,0
0.5229436172809373,0.6576171269004033,0.018266666666666667,0.0025167785234899327,1
0.04615572370026852,0.12674526838349365,1.0,0.1411241610738255,0
0.5596778130339273,0.6739062984796773,0.017016666666666666,0.004278523489932885,1
0.569929216499878,0.6442755197021408,0.017333333333333333,0.003036912751677853,1
0.5883573346350989,0.5854793670493328,0.01545,0.004463087248322147,1
0.5152062484744936,0.5646912814148308,0.01806666666666667,0.00266778523489933,1
0.5695630949475226,0.6512565932361154,0.018633333333333335,0.001946308724832214,1
0.5766414449597266,0.6036301582376667,0.020783333333333334,0.0004026845637583893,1
0.20862826458384187,0.6600992863791498,0.0038666666666666667,0.0,1
0.23096167927752018,0.7154824697486812,0.0128,0.005436241610738255,1
0.5947034415425922,0.5865653118212845,0.0227,6.711409395973155e-05,1
0.025030510129363,0.6486192987899472,0.02051666666666667,0.0,1
0.520746887966805,0.8098045299410486,0.012100000000000001,0.0067617449664429535,1
0.21789113985843306,0.6352776915916847,0.005216666666666667,0.0,1
0.5690749328777154,0.6549798324542352,0.019533333333333333,0.0016946308724832219,1
0.5229802294361728,0.6352776915916847,0.015933333333333334,0.0018456375838926172,1
0.16663412252867957,0.5704312752094322,0.0234,0.000604026845637584,1
0.5979985355137907,0.5240459199503569,0.00048333333333333334,0.0004362416107382555,0
0.6205760312423725,0.47533354017995655,0.002,0.0,0
0.569929216499878,0.6511014582686937,0.01905,0.0017449664429530203,1
0.5222235782279717,0.6621160409556314,0.020433333333333335,0.00023489932885906086,1
0.44996338784476453,0.6936084393422277,0.00011666666666666667,0.0,0
0.33581889187210157,0.5667080359913125,0.022083333333333333,0.0001677852348993293,1
0.404149377593361,0.5693453304374805,0.01705,0.003540268456375839,1
0.5899438613619722,0.621160409556314,0.02145,0.0,1
0.5053697827678789,0.6149550108594477,0.0056166666666666665,0.0,1
0.029045643153527034,0.6549798324542352,0.0233,0.00021812080536912776,1
0.4490236758603857,0.5575550729134346,0.015316666666666668,0.0,1
0.5327068586770809,0.6214706794911572,0.0016833333333333333,0.0,1
0.5735904320234317,0.6273658082531802,0.023016666666666668,0.00048657718120805396,1
0.5965340493043692,0.3322991002171889,0.00055,0.0022651006711409405,1
0.004234805955577292,0.6250387837418554,0.021650000000000003,0.0,1
0.5161093483036369,0.6579273968352466,0.019316666666666666,0.0,1
0.591286307053942,0.5774123487434067,0.016733333333333333,0.004010067114093959,1
0.08901635342933858,0.6636673906298479,0.02305,0.00021812080536912776,1
0.35198926043446427,0.6684765746199193,0.017333333333333333,0.0043120805369127515,1
0.5909201855015866,0.620695004654049,0.018933333333333333,0.0,1
0.41541371735416166,0.651877133105802,0.0196,0.0005201342281879202,1
0.0636563339028558,0.5757058641017685,0.023083333333333334,8.389261744966466e-05,1
0.5987307786185014,0.5687247905677939,0.018633333333333335,0.0,1
0.5690749328777154,0.652807942910332,0.019116666666666667,0.0021308724832214774,1
0.599450817671467,0.6318647223084083,0.0001,0.0,0
0.48630705394190876,0.6605646912814148,0.018266666666666667,0.0016442953020134234,1
0.5979009030998292,0.6171269004033509,0.0,0.0,0
0.41701244813278016,0.6023890784982935,0.01915,1.6778523489933105e-05,1
0.6171588967537223,0.4998448650325783,0.00265,0.0002684563758389262,0
0.20632169880400297,0.744492708656531,0.010133333333333334,0.002332214765100671,1
0.5109836465706615,0.5699658703071672,0.0,0.0,0
0.4991579204295826,0.5755507291343469,0.019816666666666666,6.711409395973155e-05,1
0.5866487673907738,0.5926155755507291,0.016983333333333333,0.004630872483221476,1
0.5982426165486943,0.573223704623022,0.022000000000000002,0.0,1
0.5684647302904564,0.6596338814768848,0.019633333333333336,0.0007550335570469802,1
0.5318525750549183,0.6028544834005585,0.002916666666666667,0.0,1
0.19840126922138154,0.6625814458578964,0.0227,0.0002684563758389262,1
0.5673663656333903,0.6673906298479676,0.019533333333333333,0.0,1
0.4098120576031243,0.6804219671113869,0.00038333333333333334,0.0,0
0.5940932389553333,0.5930809804529941,0.019183333333333333,0.0,1
0.05350256285086652,0.573223704623022,0.02266666666666667,0.0,1
0.5668782035635831,0.6675457648153894,0.019183333333333333,0.0,1
0.5881132536001953,0.5626745268383493,0.0013833333333333334,0.00033557046979865775,0
0.5633390285574811,0.6388457958423829,0.0,0.0,0
0.4643153526970955,0.661805771020788,0.019466666666666667,0.001442953020134228,1
0.545643153526971,0.7143965249767297,0.010700000000000001,0.002298657718120805,1
0.2591286307053942,0.07136208501396213,0.01976666666666667,0.0,0
0.5876739077373688,0.6869376357430965,0.0006000000000000001,0.0,0
0.571637783744203,0.6363636363636362,0.022766666666666668,0.00025167785234899397,1
0.5660239199414205,0.6753025131864723,0.021583333333333333,0.00035234899328859086,1
0.2642055162313889,0.562364256903506,0.0020666666666666667,0.0,1
0.5013424456919697,0.6473782190505739,0.006366666666666667,0.0,1
0.15123260922626316,0.6664598200434377,0.022633333333333335,0.00010067114093959776,1
0.5212838662435929,0.6354328265591064,0.01855,0.0028355704697986574,1
0.5380766414449598,0.5988209742475954,0.0,0.0,1
0.42305345374664394,0.4267762953769779,0.0,0.0,0
0.5702953380522333,0.652807942910332,0.0227,0.0001510067114093962,1
0.5634488650231877,0.6346571517219981,8.333333333333334e-05,0.0,0
0.15859165242860634,0.6748371082842073,0.0005,0.0,1
0.7413961435196486,0.07182748991622709,0.0,0.05221476510067114,1
0.4256163046131316,0.6590133416071982,0.017750000000000002,0.0005536912751677855,1
0.37759336099585067,0.6605646912814148,0.016566666666666667,0.0036241610738255037,1
0.5009885281913595,0.5778777536456717,0.019083333333333334,1.6778523489933105e-05,1
0.5308762509153039,0.8180266832143964,0.0,0.01805369127516778,1
0.5313400048816208,0.6675457648153894,0.00046666666666666666,0.0,0
0.5128752745911643,0.560502637294446,0.01831666666666667,0.003053691275167785,1
0.5178667317549427,0.6200744647843623,0.019283333333333333,0.0023993288590604036,1
0.5845984866975836,0.679025752404592,0.00015000000000000001,0.0,0
0.5216377837442031,0.578188023580515,0.0,0.0,0
0.5597754454478887,0.5910642258765125,0.0007666666666666667,0.0,0
0.5193556260678546,0.5684145206329506,0.0173,0.0024664429530201343,1
0.4294605809128631,0.6259695935463854,0.0182,0.0005033557046979871,1
0.05587014888943134,0.6089047471300031,0.02375,0.0005201342281879202,1
0.2075421039785209,0.7162581445857895,0.0059,0.0,1
0.3786307053941909,0.6155755507291343,0.015550000000000001,0.0,1
0.15565047595801812,0.4671113869066087,0.0012166666666666667,0.0,0
0.5932389553331707,0.5978901644430654,0.018766666666666668,0.0,1
0.439589943861362,0.6919019547005895,0.00046666666666666666,0.0,0
0.20491823285330735,0.7302202916537387,0.006216666666666667,0.0,1
0.20781059311691485,0.614799875892026,0.00575,0.0,1
0.517207712960703,0.7071051815079118,0.0057,0.0,1
0.15555284354405668,0.6777846726652187,0.0005,0.0,1
0.5987307786185014,0.5280794291033198,0.0007833333333333334,0.00048657718120805396,0
0.41505979985355146,0.6393112007446479,0.0195,0.00020134228187919465,1
0.42699536246033687,0.45159789016444307,0.0,0.0,0
0.06707346839150602,0.5882717964629226,0.022600000000000002,0.0001342281879194631,1
0.14682694654625342,0.03087185851690971,0.032016666666666665,0.0,0
0.3969489870637052,0.57772261867825,0.0217,6.711409395973155e-05,1
0.5715157432267512,0.6455165994415141,0.020050000000000002,0.00033557046979865775,1
0.596656089821821,0.5788085634502016,0.022016666666666667,0.0,1
0.5283134000488163,0.6016134036611852,0.0036833333333333336,0.0,1
0.4070783500122041,0.6580825318026682,0.01746666666666667,0.003775167785234899,1
0.5765194044422749,0.4694384114179335,0.0,0.0,0
0.5152916768367098,0.6597890164443065,0.019283333333333333,0.002164429530201342,1
0.21850134244569203,0.7120695004654048,0.005116666666666667,0.0,1
0.42311447400536983,0.7244802978591374,0.00023333333333333333,0.0,0
0.2768245057359044,0.6886441203847347,0.01405,0.00436241610738255,1
0.5508908957773981,0.7004343779087806,0.015133333333333334,0.00488255033557047,1
0.4461923358555041,0.6391560657772261,0.0019500000000000001,0.0,0
0.6543812545765195,0.12302202916537391,0.0,0.004463087248322147,1
0.42701977056382723,0.7108284207260316,0.00015000000000000001,0.0,0
0.6309494752257749,0.4472541110766366,0.00043333333333333337,0.0,0
0.572858188918721,0.6818181818181818,0.015000000000000001,0.004161073825503356,1
0.5377105198926044,0.5974247595408004,0.0016833333333333333,0.0,1
0.5656577983890652,0.5636053366428793,0.0015166666666666668,0.0,0
0.6054430070783501,0.4438411417933602,0.0,0.0,0
0.675372223578228,0.08796152652807943,0.0,0.003305369127516779,1
0.5947034415425922,0.5733788395904437,0.0181,0.0,1
0.5665120820112277,0.6700279242941358,0.022783333333333336,0.0001342281879194631,1
0.5701732975347815,0.6535836177474402,0.019633333333333336,0.00020134228187919465,1
0.531486453502563,0.7764505119453924,0.0033833333333333337,0.0,1
0.007163778374420393,0.6486192987899472,0.022116666666666666,0.0,1
0.5281181352208933,0.5721377598510704,0.0,0.0,0
0.5961679277520138,0.5788085634502016,0.018833333333333334,6.711409395973155e-05,1
0.565987307786185,0.48588271796462923,0.00030000000000000003,0.00018456375838926242,0
0.6243592872833781,0.46571517219981373,0.0008500000000000001,0.0,0
0.4920673663656334,0.7241700279242941,0.006016666666666667,0.0,1
0.19194532584818164,0.7004343779087806,0.0037833333333333334,0.0,1
0.4992433487917989,0.5412659013341607,0.0017166666666666667,0.00011744966442953086,0
0.21178911398584335,0.7050884269314303,0.004266666666666667,0.0,1
0.4776665853063217,0.6774744027303753,0.0,0.0,0
0.5410056138638029,0.5774123487434067,0.0008,0.0,1
0.46354649743714915,0.5507291343468818,0.003316666666666667,0.0005872483221476517,0
0.5585794483768611,0.678560347502327,0.016916666666666667,0.004463087248322147,1
0.2093238955333171,0.652342538008067,0.005833333333333334,0.0,1
0.5672443251159385,0.667235494880546,0.020550000000000002,0.0,1
0.45580912863070544,0.567793980763264,0.017816666666666668,0.003271812080536913,1
0.5869538686844034,0.721998138380391,5e-05,0.0,0
0.569929216499878,0.6515668631709587,0.018283333333333335,0.0015604026845637588,1
0.49170124481327804,0.7164132795532112,0.005416666666666667,0.0,1
0.5141567000244082,0.6503257834315854,0.0011833333333333333,0.0,1
